date,state,claim_volume
2021-04-14,KY,87198.0
2021-05-13,NE,79096.0
2021-08-18,DC,18515.0
2021-07-03,NV,37474.0
2021-05-05,WI,35678.0
2021-03-05,CO,78653.0
2021-09-19,ID,1509.0
2021-08-13,DC,10033.0
2021-10-10,VT,47136.0
2021-10-26,SD,39808.0
2021-06-20,GA,56326.0
2021-07-16,IN,43524.0
2021-04-09,KS,84985.0
2021-05-29,DE,3511.0
2021-07-24,MS,48706.0
2021-07-21,CA,61290.0
2021-06-12,OR,14718.0
2021-10-27,MT,92954.0
2021-07-09,NJ,45736.0
2021-10-26,AR,91516.0
2021-01-10,FL,66180.0
2021-09-01,WI,30762.0
2021-07-26,DC,72036.0
2021-10-13,NY,14185.0
2021-04-04,NH,5807.0
2021-05-13,TX,97984.0
2021-05-08,AZ,29943.0
2021-04-20,NH,76163.0
2021-05-29,MT,87521.0
2021-10-07,DC,24231.0
2021-06-25,TX,26848.0
2021-09-28,CO,60692.0
2021-06-10,WV,30499.0
2021-07-22,MN,38217.0
2021-10-14,SD,68886.0
2021-09-24,TX,7676.0
2021-08-04,LA,41492.0
2021-03-20,ID,11370.0
2021-04-24,NE,54334.0
2021-04-05,NE,11.0
2021-04-10,SD,39458.0
2021-05-11,MN,66273.0
2021-05-08,KS,41220.0
2021-04-07,TN,96448.0
2021-06-24,NY,63833.0
2021-04-04,VT,84983.0
2021-01-17,SC,5354.0
2021-10-23,MN,62741.0
2021-01-11,FL,69889.0
2021-03-30,FL,12687.0
2021-07-02,RI,7013.0
2021-10-19,WY,84486.0
2021-02-12,IN,87927.0
2021-03-25,UT,27065.0
2021-09-28,AR,25544.0
2021-02-03,FL,39938.0
2021-02-20,WY,70798.0
2021-03-05,AL,37397.0
2021-07-10,GA,92006.0
2021-06-26,PA,23651.0
2021-08-22,MA,80590.0
2021-01-18,DC,62811.0
2021-03-25,CO,7890.0
2021-02-16,MD,56084.0
2021-04-22,OH,44685.0
2021-09-06,OH,87227.0
2021-06-26,OH,71529.0
2021-05-13,WI,52020.0
2021-07-01,IL,62603.0
2021-02-13,WV,17688.0
2021-08-17,AR,3876.0
2021-06-01,CT,47809.0
2021-03-08,SD,84126.0
2021-09-22,OK,87254.0
2021-05-18,WY,17599.0
2021-02-14,AL,6060.0
2021-06-03,AZ,68970.0
2021-10-10,WA,96787.0
2021-10-15,UT,68338.0
2021-03-30,OR,51842.0
2021-05-21,SD,85024.0
2021-05-15,GA,95082.0
2021-01-11,AL,11162.0
2021-01-18,AR,76128.0
2021-08-03,MS,84265.0
2021-09-28,MS,23726.0
2021-07-18,VT,71007.0
2021-09-11,UT,48430.0
2021-04-09,KY,25718.0
2021-06-21,IN,96592.0
2021-07-17,AR,5589.0
2021-04-21,NY,37427.0
2021-10-08,NY,61506.0
2021-10-22,HI,47939.0
2021-08-25,WA,50828.0
2021-05-07,AZ,4045.0
2021-10-26,ID,48385.0
2021-08-09,RI,31343.0
2021-10-24,CT,59093.0
2021-08-21,DC,60338.0
2021-04-21,RI,53234.0
2021-04-17,CO,35483.0
2021-10-06,GA,77762.0
2021-05-23,SD,84845.0
2021-09-16,MN,99562.0
2021-05-01,RI,89952.0
2021-02-21,WA,8387.0
2021-08-10,MN,4564.0
2021-02-28,RI,33712.0
2021-10-30,SD,94974.0
2021-01-10,IL,12416.0
2021-08-20,CA,70783.0
2021-06-22,ID,52589.0
2021-06-23,AZ,51369.0
2021-02-18,MT,8710.0
2021-01-13,AL,60351.0
2021-01-26,OR,21249.0
2021-10-28,IA,75731.0
2021-07-20,WV,50745.0
2021-01-04,MN,90110.0
2021-02-10,DC,6653.0
2021-09-19,WV,27589.0
2021-01-27,NC,68914.0
2021-09-21,WY,95930.0
2021-08-22,NC,78982.0
2021-03-07,VA,42789.0
2021-05-13,VA,90773.0
2021-05-01,KY,96460.0
2021-03-12,SD,68958.0
2021-01-23,ID,94287.0
2021-06-09,MA,2539.0
2021-06-15,MI,55462.0
2021-05-11,GA,1709.0
2021-08-10,VA,68978.0
2021-05-04,TN,69929.0
2021-05-24,CA,70166.0
2021-01-19,WY,66456.0
2021-01-01,IN,55864.0
2021-01-21,HI,26292.0
2021-02-11,MD,10989.0
2021-07-24,WV,18931.0
2021-08-10,IL,22123.0
2021-01-23,MN,64313.0
2021-10-20,OH,81009.0
2021-05-31,PA,11877.0
2021-03-20,AL,38184.0
2021-10-01,AK,65280.0
2021-03-26,HI,26326.0
2021-09-27,RI,31321.0
2021-06-26,FL,47657.0
2021-05-08,ME,77289.0
2021-06-26,SC,20411.0
2021-08-21,SC,98925.0
2021-08-13,NE,27007.0
2021-03-24,NC,73641.0
2021-01-24,SC,69327.0
2021-05-14,UT,62926.0
2021-09-06,VA,81561.0
2021-09-14,FL,14349.0
2021-07-22,DC,4811.0
2021-03-04,DC,94792.0
2021-10-12,KS,44961.0
2021-07-09,ME,7896.0
2021-06-15,NJ,30312.0
2021-01-21,SC,31053.0
2021-04-29,MN,851.0
2021-07-28,VA,61545.0
2021-05-25,NC,38341.0
2021-08-31,SC,53793.0
2021-04-25,ND,46547.0
2021-05-08,HI,7252.0
2021-09-10,LA,94701.0
2021-06-12,VT,50359.0
2021-06-13,PA,40393.0
2021-05-27,NC,20485.0
2021-07-17,OK,75128.0
2021-08-05,WA,75457.0
2021-08-24,MO,95271.0
2021-09-09,LA,22024.0
2021-03-06,NC,11923.0
2021-06-26,LA,64656.0
2021-08-19,KY,64221.0
2021-07-12,IL,45130.0
2021-08-01,SC,9470.0
2021-01-21,LA,70548.0
2021-09-04,TN,14807.0
2021-07-23,FL,37016.0
2021-06-26,OH,60943.0
2021-03-05,MT,72088.0
2021-08-30,PA,62029.0
2021-01-17,MO,74026.0
2021-09-24,GA,46899.0
2021-08-31,AR,73286.0
2021-01-09,GA,8538.0
2021-09-06,NH,47097.0
2021-04-12,NV,16291.0
2021-10-13,CA,67545.0
2021-08-14,NC,67259.0
2021-01-02,ND,73025.0
2021-04-28,NY,35719.0
2021-03-21,NJ,54745.0
2021-02-09,IL,7277.0
2021-05-10,KY,31833.0
2021-07-11,OH,95319.0
2021-06-22,WV,19625.0
2021-10-09,MN,62167.0
2021-04-30,AZ,88908.0
2021-06-12,AZ,29913.0
2021-08-13,SD,7369.0
2021-01-19,MS,86775.0
2021-03-19,ND,5792.0
2021-07-05,NE,62525.0
2021-04-27,MT,47407.0
2021-05-15,VT,2158.0
2021-10-11,PA,16728.0
2021-08-26,MS,6733.0
2021-04-12,OR,26149.0
2021-05-09,TX,1225.0
2021-05-23,IN,18758.0
2021-01-25,AZ,71220.0
2021-04-25,SD,67282.0
2021-07-11,OK,99406.0
2021-01-30,MI,81634.0
2021-03-20,SC,48749.0
2021-09-30,PA,25537.0
2021-10-03,CT,40038.0
2021-03-08,OR,88068.0
2021-07-20,SD,34984.0
2021-05-09,OH,46063.0
2021-10-01,WV,18813.0
2021-05-27,OH,44448.0
2021-09-02,CA,85882.0
2021-08-11,NJ,68160.0
2021-02-13,OH,33413.0
2021-06-12,ME,53638.0
2021-07-18,FL,28392.0
2021-07-31,TX,859.0
2021-10-26,IA,73517.0
2021-06-03,RI,18468.0
2021-09-18,AR,87794.0
2021-09-24,LA,79555.0
2021-06-26,WI,15520.0
2021-08-29,AL,11926.0
2021-09-19,OH,16411.0
2021-05-27,ID,41407.0
2021-07-20,MD,77419.0
2021-09-06,MT,318.0
2021-01-12,OK,15568.0
2021-09-22,AL,94049.0
2021-07-05,TN,62890.0
2021-05-15,NJ,21227.0
2021-04-22,VT,53719.0
2021-06-10,AL,23134.0
2021-06-09,NY,67057.0
2021-06-12,PA,24748.0
2021-03-16,MA,86672.0
2021-08-01,IL,15099.0
2021-07-10,AR,2346.0
2021-01-15,CT,64752.0
2021-03-01,SC,54977.0
2021-06-13,GA,12321.0
2021-05-05,LA,75734.0
2021-06-11,TX,95701.0
2021-03-04,AR,22574.0
2021-04-19,NM,13985.0
2021-10-14,NY,90593.0
2021-09-12,AL,49054.0
2021-09-11,UT,96157.0
2021-06-17,DC,78299.0
2021-07-08,OR,47640.0
2021-02-21,FL,68079.0
2021-09-10,TX,36669.0
2021-07-29,IL,77229.0
2021-05-12,NY,84875.0
2021-03-14,MO,5301.0
2021-03-20,AR,43357.0
2021-03-22,ID,67768.0
2021-02-01,SC,28415.0
2021-03-02,VT,42724.0
2021-04-07,WA,13927.0
2021-06-17,NJ,99011.0
2021-03-31,NH,32341.0
2021-05-29,MO,58780.0
2021-08-05,ID,79586.0
2021-10-13,MT,98411.0
2021-05-15,VT,48327.0
2021-03-03,OH,55785.0
2021-01-28,VT,22375.0
2021-08-09,SD,66558.0
2021-02-16,CA,7037.0
2021-01-06,TX,36494.0
2021-02-10,TN,43783.0
2021-03-03,MI,19670.0
2021-01-01,MI,32236.0
2021-09-15,CA,61142.0
2021-01-16,NE,4437.0
2021-10-02,UT,5083.0
2021-08-29,MA,93821.0
2021-06-23,MT,64622.0
2021-08-28,AZ,52004.0
2021-02-06,VT,45092.0
2021-09-11,DE,46658.0
2021-02-02,ND,63380.0
2021-04-14,AZ,49187.0
2021-10-29,MI,68814.0
2021-06-20,MI,48606.0
2021-05-03,WV,54506.0
2021-01-11,MO,59205.0
2021-02-24,SC,54018.0
2021-08-23,PA,54229.0
2021-08-31,OR,72384.0
2021-03-27,CT,55629.0
2021-10-03,IL,49433.0
2021-02-26,RI,3540.0
2021-09-11,MO,78053.0
2021-03-24,MS,15323.0
2021-03-14,NJ,97457.0
2021-07-25,IN,50872.0
2021-01-25,WY,5359.0
2021-10-30,DC,73845.0
2021-09-13,MS,18213.0
2021-01-30,AK,84307.0
2021-09-18,OK,55559.0
2021-10-28,MD,91978.0
2021-01-21,KS,49403.0
2021-08-10,NM,56087.0
2021-08-04,NH,24842.0
2021-05-13,MT,25795.0
2021-04-16,ME,36553.0
2021-10-12,NY,67625.0
2021-06-20,ID,51746.0
2021-09-18,NV,26973.0
2021-10-06,CT,20029.0
2021-02-25,MT,19157.0
2021-09-22,AR,41379.0
2021-08-14,NC,55621.0
2021-09-11,IN,24275.0
2021-09-02,MN,13726.0
2021-09-30,TX,26338.0
2021-06-29,AL,8614.0
2021-01-29,DE,51987.0
2021-01-29,DE,8029.0
2021-10-06,CA,82900.0
2021-02-19,NC,50606.0
2021-05-30,SC,85281.0
2021-10-15,NV,47002.0
2021-10-06,IN,2991.0
2021-01-22,PA,14628.0
2021-06-16,OR,22879.0
2021-07-21,OR,43221.0
2021-01-02,OR,51576.0
2021-10-09,MN,70160.0
2021-04-15,AK,51576.0
2021-05-08,PA,84539.0
2021-05-22,UT,25361.0
2021-06-08,SC,64617.0
2021-05-14,AK,17442.0
2021-04-20,HI,21675.0
2021-07-07,WY,36105.0
2021-05-21,LA,98093.0
2021-04-10,NE,30836.0
2021-10-20,AL,3303.0
2021-04-01,VA,94974.0
2021-03-29,DC,3366.0
2021-01-18,TX,2516.0
2021-04-18,UT,73994.0
2021-05-18,NY,45685.0
2021-03-01,UT,92372.0
2021-10-07,TX,42896.0
2021-04-28,VT,47679.0
2021-09-14,IN,43155.0
2021-07-04,NE,65334.0
2021-03-23,CA,27592.0
2021-01-30,DE,59601.0
2021-05-24,OK,43059.0
2021-09-30,NH,49651.0
2021-06-09,MI,18500.0
2021-09-13,WY,56153.0
2021-03-19,OH,73121.0
2021-07-10,WA,63071.0
2021-09-28,AK,25841.0
2021-05-11,AR,76494.0
2021-04-08,IL,34434.0
2021-08-27,WY,7618.0
2021-05-08,AR,96474.0
2021-03-04,MN,89.0
2021-10-19,VA,63722.0
2021-10-28,HI,74502.0
2021-08-10,IA,59268.0
2021-03-15,KS,98151.0
2021-06-12,WV,61170.0
2021-01-06,MT,7467.0
2021-08-12,NC,28150.0
2021-07-08,AK,92098.0
2021-01-02,VA,52781.0
2021-04-22,ID,38033.0
2021-08-05,MD,21816.0
2021-10-02,CA,56242.0
2021-06-08,NM,93667.0
2021-07-14,MI,14380.0
2021-04-21,DE,8937.0
2021-10-21,ID,43884.0
2021-07-30,IL,34180.0
2021-05-25,AK,33780.0
2021-06-12,OK,82743.0
2021-01-11,NY,22102.0
2021-01-11,NY,73151.0
2021-07-05,NY,41309.0
2021-09-19,MN,35771.0
2021-04-12,NE,41973.0
2021-03-08,DC,99163.0
2021-07-26,CO,10982.0
2021-08-03,NC,81692.0
2021-08-03,SC,55925.0
2021-01-09,MN,42887.0
2021-01-21,ME,39368.0
2021-07-22,KY,77614.0
2021-08-13,OH,95028.0
2021-05-13,DC,62999.0
2021-05-20,VA,50408.0
2021-10-29,MT,19195.0
2021-03-30,DE,28775.0
2021-08-03,TX,75094.0
2021-01-23,RI,29684.0
2021-05-09,NH,95376.0
2021-10-10,ND,58742.0
2021-07-29,AZ,24875.0
2021-08-19,CO,8979.0
2021-06-10,CA,39311.0
2021-10-06,CA,98587.0
2021-07-04,CT,65676.0
2021-05-31,NY,74570.0
2021-02-28,AL,97306.0
2021-03-11,NY,41420.0
2021-06-17,IL,19636.0
2021-05-07,TN,25460.0
2021-05-30,WA,74304.0
2021-09-02,SC,3312.0
2021-09-20,NV,46304.0
2021-04-26,CT,16362.0
2021-10-30,VT,60364.0
2021-04-07,AK,37827.0
2021-05-18,CT,56406.0
2021-05-02,LA,83235.0
2021-10-16,LA,69086.0
2021-03-04,IN,50414.0
2021-02-24,AK,94783.0
2021-01-23,MI,22068.0
2021-01-14,WI,67388.0
2021-06-03,NH,89570.0
2021-05-25,MD,47060.0
2021-03-24,GA,37670.0
2021-03-31,NV,44370.0
2021-03-31,CT,68315.0
2021-08-29,NE,85136.0
2021-02-18,IA,33860.0
2021-08-15,CA,64242.0
2021-02-17,SD,90634.0
2021-03-27,OR,49646.0
2021-01-31,IA,21066.0
2021-06-13,HI,59270.0
2021-09-27,CA,54404.0
2021-08-02,ID,73661.0
2021-01-03,WY,48605.0
2021-03-26,MA,82184.0
2021-05-01,NH,4414.0
2021-01-21,MO,37592.0
2021-05-19,WA,18842.0
2021-09-01,MT,62116.0
2021-06-28,DE,35554.0
2021-03-12,AR,23395.0
2021-05-31,KY,22068.0
2021-02-09,UT,99815.0
2021-09-05,VT,9269.0
2021-05-29,HI,11544.0
2021-05-08,DE,25563.0
2021-06-29,SD,80430.0
2021-01-17,CT,93311.0
2021-09-13,TN,23793.0
2021-07-03,SC,70861.0
2021-08-15,DE,25128.0
2021-09-01,MI,48700.0
2021-09-28,NH,18155.0
2021-07-20,WI,71501.0
2021-04-27,AZ,56222.0
2021-01-18,SC,79644.0
2021-05-31,NH,31967.0
2021-08-25,AK,3375.0
2021-03-28,AK,56131.0
2021-07-03,VT,81079.0
2021-08-12,AK,36699.0
2021-03-18,MO,23008.0
2021-09-23,MA,77972.0
2021-06-16,CT,76207.0
2021-01-21,TX,27248.0
2021-07-29,MI,25803.0
2021-05-01,IL,86747.0
2021-03-22,AZ,83673.0
2021-04-15,NY,56994.0
2021-09-27,RI,60550.0
2021-07-05,IL,78131.0
2021-09-04,MI,55455.0
2021-10-02,CT,51173.0
2021-07-05,AR,40022.0
2021-07-24,TX,50412.0
2021-09-14,CT,47272.0
2021-01-26,OK,10999.0
2021-03-21,RI,5070.0
2021-08-07,MD,97800.0
2021-01-08,TX,93226.0
2021-02-07,ID,42528.0
2021-07-17,OK,17247.0
2021-10-22,NE,99505.0
2021-08-17,KS,76953.0
2021-06-09,ME,52745.0
2021-10-06,OK,61361.0
2021-03-13,NM,40885.0
2021-10-14,MS,2177.0
2021-02-11,MD,99553.0
2021-03-03,NV,28511.0
2021-02-08,DC,44590.0
2021-10-19,WY,50940.0
2021-10-18,ND,70709.0
2021-08-08,NM,81445.0
2021-09-14,AK,39183.0
2021-04-22,PA,96929.0
2021-01-01,OK,60062.0
2021-06-16,CT,46710.0
2021-07-27,WA,68115.0
2021-04-06,ME,81170.0
2021-02-05,KY,942.0
2021-02-25,ND,66145.0
2021-01-15,NJ,97278.0
2021-06-27,MA,52957.0
2021-09-21,NJ,9009.0
2021-08-03,WV,58143.0
2021-07-18,SD,96132.0
2021-01-02,CA,9022.0
2021-05-11,NM,40430.0
2021-02-24,SD,97335.0
2021-09-15,AL,1410.0
2021-09-19,MA,25365.0
2021-10-05,KY,33199.0
2021-02-14,MT,75711.0
2021-09-29,AK,68284.0
2021-09-10,VT,8268.0
2021-05-21,MS,89741.0
2021-09-07,FL,65035.0
2021-10-29,FL,98722.0
2021-09-04,KS,16014.0
2021-09-14,KS,27493.0
2021-01-01,CO,13392.0
2021-02-13,KS,8804.0
2021-05-04,ID,31538.0
2021-08-29,MI,23980.0
2021-02-15,ME,83915.0
2021-08-07,NE,35365.0
2021-07-16,PA,74615.0
2021-09-15,NY,4462.0
2021-06-13,ND,6579.0
2021-01-13,DE,63172.0
2021-09-19,PA,41291.0
2021-05-10,MO,88388.0
2021-10-10,WI,24376.0
2021-02-26,NM,9471.0
2021-06-25,NE,65244.0
2021-02-25,ME,72344.0
2021-03-14,KY,25658.0
2021-09-25,WV,91597.0
2021-03-10,IN,36060.0
2021-10-13,MO,63055.0
2021-04-25,IL,84321.0
2021-01-13,MA,93410.0
2021-10-30,WI,63570.0
2021-02-06,WI,21807.0
2021-03-02,FL,57851.0
2021-10-05,VA,61386.0
2021-08-10,SD,38165.0
2021-10-08,AL,2625.0
2021-03-24,ME,26126.0
2021-05-30,WV,74203.0
2021-01-19,MD,74009.0
2021-04-08,MS,99157.0
2021-02-08,WI,82483.0
2021-08-01,LA,51946.0
2021-05-28,NV,45613.0
2021-01-07,AL,5284.0
2021-10-29,TX,23918.0
2021-07-26,LA,7155.0
2021-06-12,NH,57962.0
2021-06-17,TX,75906.0
2021-01-06,SD,42840.0
2021-07-16,VT,66638.0
2021-05-31,MS,31774.0
2021-06-02,GA,64072.0
2021-06-30,NM,87786.0
2021-07-31,TN,84391.0
2021-01-15,MS,78088.0
2021-01-02,AR,10439.0
2021-08-17,NY,49104.0
2021-01-14,ME,57577.0
2021-03-17,IL,69551.0
2021-08-26,SC,81013.0
2021-01-03,NV,67575.0
2021-05-28,OK,92559.0
2021-03-24,TX,94283.0
2021-02-05,ID,42486.0
2021-01-22,TX,98996.0
2021-01-28,MI,85311.0
2021-05-19,IA,84764.0
2021-07-06,WA,8432.0
2021-05-01,WI,42014.0
2021-01-30,ME,16998.0
2021-04-10,WY,13897.0
2021-06-11,WY,8870.0
2021-09-23,VT,12197.0
2021-01-12,MD,5511.0
2021-08-08,NM,2953.0
2021-03-07,NE,11586.0
2021-03-06,NY,50384.0
2021-04-29,OH,28111.0
2021-06-02,OH,57560.0
2021-02-22,CO,91243.0
2021-04-07,CT,93369.0
2021-05-28,OR,72566.0
2021-03-02,WY,49678.0
2021-02-27,MI,20211.0
2021-01-10,ID,48304.0
2021-09-13,ME,72556.0
2021-04-26,CT,30426.0
2021-03-01,VA,52520.0
2021-05-24,FL,52210.0
2021-08-21,NJ,47985.0
2021-03-15,WI,71840.0
2021-03-31,TX,47354.0
2021-09-15,MA,28152.0
2021-10-06,SD,57868.0
2021-04-12,OK,71401.0
2021-02-27,VA,25486.0
2021-07-28,IN,90936.0
2021-08-18,OK,57285.0
2021-06-29,GA,5903.0
2021-10-10,VT,11940.0
2021-01-16,NH,36863.0
2021-01-02,MO,84856.0
2021-07-01,DC,2148.0
2021-02-01,UT,62553.0
2021-06-03,NE,1432.0
2021-04-01,IA,22155.0
2021-05-14,RI,79776.0
2021-02-02,WV,15954.0
2021-03-30,SC,89124.0
2021-08-28,CA,4664.0
2021-09-14,TX,86551.0
2021-03-18,SD,79293.0
2021-04-15,NV,4732.0
2021-04-02,OR,87260.0
2021-05-07,HI,64174.0
2021-10-03,FL,32074.0
2021-02-16,HI,88702.0
2021-05-31,NE,83519.0
2021-02-22,MS,52236.0
2021-06-22,CA,96960.0
2021-04-14,DE,83338.0
2021-09-29,ID,84721.0
2021-09-30,ID,79928.0
2021-03-13,RI,61269.0
2021-08-23,ID,11629.0
2021-08-12,MO,82434.0
2021-05-19,CA,79452.0
2021-07-21,OK,13818.0
2021-04-28,NC,29132.0
2021-10-07,LA,48955.0
2021-09-04,FL,34380.0
2021-01-09,WI,61063.0
2021-01-21,CT,87176.0
2021-10-24,OR,34818.0
2021-03-27,AL,77062.0
2021-04-29,DE,68713.0
2021-09-11,NV,47322.0
2021-01-20,OK,35692.0
2021-07-18,WI,67702.0
2021-10-21,SD,93969.0
2021-04-04,WI,65363.0
2021-02-15,MS,21845.0
2021-05-24,WV,72280.0
2021-07-03,IL,82435.0
2021-04-25,OK,1715.0
2021-04-21,TN,46421.0
2021-09-30,NE,50041.0
2021-05-13,AK,73082.0
2021-09-08,CO,9530.0
2021-05-12,VT,55523.0
2021-04-10,KS,15218.0
2021-01-01,CT,1075.0
2021-10-13,HI,47666.0
2021-09-01,FL,22543.0
2021-02-07,DC,20088.0
2021-02-17,TN,53606.0
2021-04-02,OK,22141.0
2021-04-15,IA,41308.0
2021-03-17,UT,10320.0
2021-07-16,OR,68829.0
2021-04-21,AR,72695.0
2021-10-12,MN,96785.0
2021-07-10,DC,55352.0
2021-01-05,NJ,90752.0
2021-04-21,AK,40600.0
2021-04-23,TX,34993.0
2021-05-06,NY,36674.0
2021-03-01,FL,39331.0
2021-02-20,WI,74181.0
2021-03-20,AR,43397.0
2021-01-25,GA,15076.0
2021-04-13,DE,11587.0
2021-06-08,AK,33455.0
2021-08-26,DC,90864.0
2021-06-10,SD,98744.0
2021-05-06,NE,61328.0
2021-08-18,ID,25523.0
2021-10-17,MA,50822.0
2021-08-25,IL,35075.0
2021-03-27,OK,93125.0
2021-06-01,NH,53399.0
2021-09-12,CA,85888.0
2021-08-18,WV,34851.0
2021-05-12,TX,15781.0
2021-07-21,CA,46511.0
2021-02-08,AK,51791.0
2021-10-09,NM,42856.0
2021-03-28,MA,21980.0
2021-02-13,ND,67606.0
2021-03-24,OH,13505.0
2021-07-12,IL,50908.0
2021-10-03,AR,50943.0
2021-10-19,OR,28268.0
2021-10-12,CT,29616.0
2021-07-01,IL,74378.0
2021-01-28,RI,10668.0
2021-10-17,AR,15914.0
2021-08-16,MT,36764.0
2021-04-25,MO,99150.0
2021-10-20,SD,8323.0
2021-05-20,NM,64625.0
2021-10-08,CT,71840.0
2021-05-01,DC,29443.0
2021-07-31,UT,36644.0
2021-09-05,WY,10243.0
2021-07-15,CT,78893.0
2021-04-03,AL,47720.0
2021-01-22,FL,17814.0
2021-10-24,HI,54755.0
2021-07-23,WV,67926.0
2021-04-04,DE,37725.0
2021-03-23,CO,84922.0
2021-03-25,FL,52297.0
2021-10-20,IA,48408.0
2021-08-27,CO,56040.0
2021-02-03,VA,37464.0
2021-06-08,AZ,81817.0
2021-09-21,MS,36400.0
2021-04-10,ID,37542.0
2021-08-16,CO,83438.0
2021-06-16,ME,35408.0
2021-09-28,NY,26217.0
2021-08-23,VT,17352.0
2021-03-30,CA,70986.0
2021-02-11,KS,71180.0
2021-08-24,VA,45867.0
2021-03-30,DC,41452.0
2021-09-22,PA,15761.0
2021-04-28,OR,12816.0
2021-08-09,SD,55613.0
2021-03-26,NM,10889.0
2021-10-27,CA,48503.0
2021-07-26,IL,42792.0
2021-08-03,AL,52892.0
2021-08-16,HI,36489.0
2021-10-27,AZ,74618.0
2021-04-09,WI,84054.0
2021-07-21,ME,6462.0
2021-03-12,CO,5678.0
2021-01-31,KY,26208.0
2021-08-15,ND,76908.0
2021-09-11,MA,30278.0
2021-06-30,MD,99635.0
2021-03-15,WA,94243.0
2021-01-26,HI,71606.0
2021-10-04,PA,56696.0
2021-10-07,CA,16192.0
2021-08-12,VT,25856.0
2021-05-27,LA,61742.0
2021-08-15,OK,93374.0
2021-09-06,KY,61680.0
2021-05-25,SD,11156.0
2021-09-22,NM,11500.0
2021-07-03,GA,74995.0
2021-04-18,WY,72752.0
2021-05-11,WA,82095.0
2021-10-01,IA,31798.0
2021-10-14,KS,90028.0
2021-04-03,OH,38457.0
2021-09-11,AR,18016.0
2021-04-09,IN,10784.0
2021-10-05,TX,97350.0
2021-03-27,WV,13805.0
2021-09-17,OH,87397.0
2021-06-08,NE,49779.0
2021-02-01,MO,11832.0
2021-10-15,MA,98902.0
2021-01-22,OR,57129.0
2021-03-24,KS,38429.0
2021-09-24,AZ,66938.0
2021-08-12,CO,5873.0
2021-02-20,DE,60544.0
2021-06-28,IN,70500.0
2021-09-04,CT,20589.0
2021-09-01,AZ,45243.0
2021-10-28,VA,86754.0
2021-04-10,HI,77721.0
2021-09-04,MT,35919.0
2021-07-14,VA,61858.0
2021-01-04,CA,91798.0
2021-07-31,IN,43423.0
2021-04-12,WA,16024.0
2021-01-16,HI,28699.0
2021-01-04,MA,26780.0
2021-07-19,PA,17205.0
2021-07-21,NC,89240.0
2021-05-18,NE,90606.0
2021-05-16,WA,15446.0
2021-01-09,CT,28028.0
2021-08-06,WA,59989.0
2021-04-29,IN,26856.0
2021-01-19,PA,92813.0
2021-08-25,WY,57633.0
2021-04-08,LA,57726.0
2021-03-12,NH,3649.0
2021-04-28,TX,41108.0
2021-06-25,AZ,4473.0
2021-08-24,KS,73732.0
2021-05-31,MO,92615.0
2021-08-28,DE,6287.0
2021-03-24,IN,58694.0
2021-07-09,ID,9395.0
2021-09-01,IL,76553.0
2021-01-14,OR,84077.0
2021-01-29,MD,47322.0
2021-03-19,CT,82362.0
2021-01-22,TN,46653.0
2021-09-07,WI,69515.0
2021-10-14,AK,36160.0
2021-09-02,OH,85437.0
2021-01-05,KY,50445.0
2021-07-26,KS,7434.0
2021-04-20,ID,94529.0
2021-08-17,AR,94221.0
2021-02-04,WA,2763.0
2021-01-31,NH,31493.0
2021-07-06,OH,526.0
2021-04-13,VA,79232.0
2021-02-14,OR,24404.0
2021-07-20,WY,69223.0
2021-10-06,TX,37805.0
2021-05-08,NY,69357.0
2021-06-07,OK,29432.0
2021-02-26,ME,27684.0
2021-04-17,WA,59057.0
2021-02-16,MN,4561.0
2021-08-09,ME,89907.0
2021-03-01,NM,34084.0
2021-07-21,MS,42308.0
2021-03-27,SC,90348.0
2021-03-25,AL,97724.0
2021-04-19,SC,40070.0
2021-07-13,SD,43096.0
2021-04-28,IL,5508.0
2021-04-24,FL,36499.0
2021-06-18,NC,41175.0
2021-09-18,WA,90760.0
2021-10-05,RI,11197.0
2021-06-05,IN,14725.0
2021-04-18,GA,56373.0
2021-01-30,VT,42168.0
2021-06-25,AZ,17146.0
2021-06-10,TN,64782.0
2021-02-18,DE,5243.0
2021-09-16,NE,43553.0
2021-10-06,CT,32862.0
2021-01-02,SD,42286.0
2021-02-12,PA,24063.0
2021-08-07,OH,20210.0
2021-09-21,CO,83934.0
2021-03-04,VA,50372.0
2021-06-09,KS,21564.0
2021-04-26,AZ,41692.0
2021-05-07,CO,68964.0
2021-03-24,NM,53176.0
2021-10-06,KY,99593.0
2021-03-21,ME,64471.0
2021-08-22,SC,39658.0
2021-03-01,SD,91994.0
2021-05-02,GA,36939.0
2021-07-22,CT,24433.0
2021-03-15,WI,21565.0
2021-08-08,WA,87312.0
2021-10-13,MS,67720.0
2021-08-25,OR,15402.0
2021-01-16,CO,96326.0
2021-07-12,PA,11533.0
2021-06-30,NY,69305.0
2021-02-03,HI,95127.0
2021-07-13,WI,3618.0
2021-09-17,TX,85331.0
2021-01-20,AK,51773.0
2021-04-27,MS,93673.0
2021-07-20,SD,28781.0
2021-02-25,TX,52448.0
2021-02-06,KY,54021.0
2021-06-24,NY,19398.0
2021-04-14,NH,93940.0
2021-07-18,AL,17901.0
2021-08-13,MS,44530.0
2021-05-10,IN,86605.0
2021-09-05,GA,22470.0
2021-05-05,DE,93818.0
2021-03-09,AL,72112.0
2021-07-01,MI,66233.0
2021-04-30,MO,20490.0
2021-07-07,CA,16891.0
2021-02-22,MS,36540.0
